NodeID1,Top_Node,REID1,RE1,NodeID2,Domain(L1),REID2,RE2,NodeID3,Subdomain(L2),REID3,RE3,NodeID4,Workflow(L3),REID4,RE4,NodeID5,Unit_Node1,Description(L4),REID5,RE5,NodeID6,NextNode
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd25,Guidance on Transparency and Beneficial Ownership,rd25,Belonging to node 'Guidance on Transparency and Beneficial Ownership',fd253,International Cooperation and Information Sharing,rd253,Belonging to node 'International Cooperation and Information Sharing',fd2531,Coordination Between Competent Authorities,"Enhance collaboration among financial institutions, DNFBPs, and international partners to prevent misuse.",rd2531,Follow node 'Coordination Between Competent Authorities',fd2522,Access to Beneficial Ownership Information by Authorities
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd25,Guidance on Transparency and Beneficial Ownership,rd25,Belonging to node 'Guidance on Transparency and Beneficial Ownership',fd253,International Cooperation and Information Sharing,rd253,Belonging to node 'International Cooperation and Information Sharing',fd2522,Access to Beneficial Ownership Information by Authorities,Ensure legal entities maintain systems for timely information sharing with foreign jurisdictions.,rd2531,Follow node 'Access to Beneficial Ownership Information by Authorities',fd2533,Sanctions for Non-Compliance
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd25,Guidance on Transparency and Beneficial Ownership,rd25,Belonging to node 'Guidance on Transparency and Beneficial Ownership',fd253,International Cooperation and Information Sharing,rd253,Belonging to node 'International Cooperation and Information Sharing',fd2533,Sanctions for Non-Compliance,Establish clear and dissuasive penalties for entities obstructing access to beneficial ownership data.,rd2531,Follow node 'Sanctions for Non-Compliance',fd250,End
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd26,Risk-Based Approach for the Banking Sector,rd26,Belonging to node 'Risk-Based Approach for the Banking Sector',fd261,Risk-Based Supervision Framework,rd261,Belonging to node 'Risk-Based Supervision Framework',fd2611,Understanding ML/TF Risks,"Supervisors identify and assess the risks posed by money laundering (ML) and terrorist financing (TF) across banking institutions, considering national and international typologies and financial institution profiles.",rd2611,Follow node 'Understanding ML/TF Risks',fd2612,Risk-Based Approach to Supervision
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd26,Risk-Based Approach for the Banking Sector,rd26,Belonging to node 'Risk-Based Approach for the Banking Sector',fd261,Risk-Based Supervision Framework,rd261,Belonging to node 'Risk-Based Supervision Framework',fd2612,Risk-Based Approach to Supervision,Supervisors allocate resources to areas of higher ML/TF risk and determine appropriate frequencies and intensities of supervision.,rd2611,Follow node 'Risk-Based Approach to Supervision',fd2613,Internal Controls and Governance
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd26,Risk-Based Approach for the Banking Sector,rd26,Belonging to node 'Risk-Based Approach for the Banking Sector',fd261,Risk-Based Supervision Framework,rd261,Belonging to node 'Risk-Based Supervision Framework',fd2613,Internal Controls and Governance,Establish governance structures and controls that ensure AML/CFT compliance. This includes appointing skilled compliance officers and maintaining strong internal audit functions.,rd2611,Follow node 'Internal Controls and Governance',fd260,End
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd26,Risk-Based Approach for the Banking Sector,rd26,Belonging to node 'Risk-Based Approach for the Banking Sector',fd262,Banking Sector Compliance Mechanism,rd262,Belonging to node 'Banking Sector Compliance Mechanism',fd2621,Customer Due Diligence (CDD),"Banks verify customer identities, understand the purpose of accounts, and develop risk profiles for ongoing monitoring.",rd2621,Follow node 'Customer Due Diligence (CDD)',fd2622,Ongoing CDD/Monitoring
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd26,Risk-Based Approach for the Banking Sector,rd26,Belonging to node 'Risk-Based Approach for the Banking Sector',fd262,Banking Sector Compliance Mechanism,rd262,Belonging to node 'Banking Sector Compliance Mechanism',fd2622,Ongoing CDD/Monitoring,Continuous scrutiny of transactions to ensure alignment with customer risk profiles and identify potential red flags.,rd2621,Follow node 'Ongoing CDD/Monitoring',fd2623,Transaction Monitoring
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd26,Risk-Based Approach for the Banking Sector,rd26,Belonging to node 'Risk-Based Approach for the Banking Sector',fd262,Banking Sector Compliance Mechanism,rd262,Belonging to node 'Banking Sector Compliance Mechanism',fd2623,Transaction Monitoring,Implement automated and manual systems to detect unusual or suspicious activities and ensure timely reporting.,rd2621,Follow node 'Transaction Monitoring',fd260,End
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd26,Risk-Based Approach for the Banking Sector,rd26,Belonging to node 'Risk-Based Approach for the Banking Sector',fd263,AML/CFT Operational Enhancements,rd263,Belonging to node 'AML/CFT Operational Enhancements',fd2631,Training and Awareness,"Banks provide staff with AML/CFT training tailored to roles and risk exposures, ensuring understanding of processes and potential threats.",rd2631,Follow node 'Training and Awareness',fd2632,Reporting Suspicious Transactions
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd26,Risk-Based Approach for the Banking Sector,rd26,Belonging to node 'Risk-Based Approach for the Banking Sector',fd263,AML/CFT Operational Enhancements,rd263,Belonging to node 'AML/CFT Operational Enhancements',fd2632,Reporting Suspicious Transactions,"Flag and report suspicious activities to the Financial Intelligence Unit (FIU), ensuring compliance with legal obligations.",rd2631,Follow node 'Reporting Suspicious Transactions',fd2613,Internal Controls and Governance
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd26,Risk-Based Approach for the Banking Sector,rd26,Belonging to node 'Risk-Based Approach for the Banking Sector',fd263,AML/CFT Operational Enhancements,rd263,Belonging to node 'AML/CFT Operational Enhancements',fd2613,Internal Controls and Governance,Regularly review and improve AML/CFT policies and procedures through internal audits and governance frameworks.,rd2631,Follow node 'Internal Controls and Governance',fd260,End
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd27,Best Practices Paper: The Use of the FATF Recommendations to Combat Corruption,rd27,Belonging to node 'Best Practices Paper: The Use of the FATF Recommendations to Combat Corruption',fd271,National AML/CFT Risk Management,rd271,Belonging to node 'National AML/CFT Risk Management',fd2711,Understanding National Risks and Coordination,Understanding National Risks and Coordination,rd2711,Follow node 'Understanding National Risks and Coordination',fd2712,Customer Due Diligence (CDD)
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd27,Best Practices Paper: The Use of the FATF Recommendations to Combat Corruption,rd27,Belonging to node 'Best Practices Paper: The Use of the FATF Recommendations to Combat Corruption',fd271,National AML/CFT Risk Management,rd271,Belonging to node 'National AML/CFT Risk Management',fd2712,Customer Due Diligence (CDD),"Follow manufacturer guidelines for starting procedures, including monitoring oil pressure, securing the area, and ensuring proper throttle settings.",rd2711,Follow node 'Customer Due Diligence (CDD)',fd2713,Record Keeping and Transparency
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd27,Best Practices Paper: The Use of the FATF Recommendations to Combat Corruption,rd27,Belonging to node 'Best Practices Paper: The Use of the FATF Recommendations to Combat Corruption',fd271,National AML/CFT Risk Management,rd271,Belonging to node 'National AML/CFT Risk Management',fd2713,Record Keeping and Transparency,Type Size for Mandatory Information,rd2711,Follow node 'Record Keeping and Transparency',fd270,End
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd27,Best Practices Paper: The Use of the FATF Recommendations to Combat Corruption,rd27,Belonging to node 'Best Practices Paper: The Use of the FATF Recommendations to Combat Corruption',fd272,Enhanced Enforcement Measures,rd272,Belonging to node 'Enhanced Enforcement Measures',fd2721,"Detection, Investigation, Prosecution, and Confiscation",Use financial intelligence and investigative powers to trace corruption proceeds. Prosecutors target ML/TF offenses tied to corruption for effective prosecution and asset recovery.,rd2721,"Follow node 'Detection, Investigation, Prosecution, and Confiscation'",fd2722,"Freezing, Seizing, and Confiscation of Proceeds"
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd27,Best Practices Paper: The Use of the FATF Recommendations to Combat Corruption,rd27,Belonging to node 'Best Practices Paper: The Use of the FATF Recommendations to Combat Corruption',fd272,Enhanced Enforcement Measures,rd272,Belonging to node 'Enhanced Enforcement Measures',fd2722,"Freezing, Seizing, and Confiscation of Proceeds",Countries adopt legal frameworks for confiscating assets without requiring criminal convictions when necessary.,rd2721,"Follow node 'Freezing, Seizing, and Confiscation of Proceeds'",fd2723,Access to Beneficial Ownership Information
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd27,Best Practices Paper: The Use of the FATF Recommendations to Combat Corruption,rd27,Belonging to node 'Best Practices Paper: The Use of the FATF Recommendations to Combat Corruption',fd272,Enhanced Enforcement Measures,rd272,Belonging to node 'Enhanced Enforcement Measures',fd2723,Access to Beneficial Ownership Information,Ensure timely access to information identifying the real owners of companies and trusts involved in financial transactions.,rd2721,Follow node 'Access to Beneficial Ownership Information',fd270,End
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd27,Best Practices Paper: The Use of the FATF Recommendations to Combat Corruption,rd27,Belonging to node 'Best Practices Paper: The Use of the FATF Recommendations to Combat Corruption',fd273,Strengthening Public-Private Partnerships,rd273,Belonging to node 'Strengthening Public-Private Partnerships',fd2731,Engagement with the Private Sector,"Regulatory authorities and FIUs collaborate with financial institutions and DNFBPs, providing guidance on PEPs, typologies, and red flags for corruption-related money laundering.",rd2731,Follow node 'Engagement with the Private Sector',fd2732,International Cooperation
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd27,Best Practices Paper: The Use of the FATF Recommendations to Combat Corruption,rd27,Belonging to node 'Best Practices Paper: The Use of the FATF Recommendations to Combat Corruption',fd273,Strengthening Public-Private Partnerships,rd273,Belonging to node 'Strengthening Public-Private Partnerships',fd2732,International Cooperation,Facilitate cross-border information sharing and mutual legal assistance to investigate and prosecute corruption cases effectively.,rd2731,Follow node 'International Cooperation',fd270,End
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd28,International Best Practices: Targeted Financial Sanctions Related to Terrorism and Terrorist Financing Recommendation 6,rd28,Belonging to node 'International Best Practices: Targeted Financial Sanctions Related to Terrorism and Terrorist Financing Recommendation 6',fd281,Establishing a Designation Framework,rd281,Belonging to node 'Establishing a Designation Framework',fd2811,Clear Authorities and Procedures for Designation,"Establishes competent authorities responsible for identifying, designating, and sanctioning individuals/entities in compliance with UNSCRs. This includes mechanisms for inter-agency collaboration and transparency.",rd2811,Follow node 'Clear Authorities and Procedures for Designation',fd2813,Communication and Reporting Mechanisms
